ResponseId,StartDate,EndDate,Progress,Durationinseconds,Finished,Captcha,SharingType,SocialMedia,nicks,headlineA1,headlineS1,headlineC1,t_PageSubmit1,headlineA2,headlineS2,headlineC2,t_PageSubmit2,headlineA3,headlineS3,headlineC3,t_PageSubmit3,headlineA4,headlineS4,headlineC4,t_PageSubmit4,headlineA5,headlineS5,headlineC5,t_PageSubmit5,headlineA6,headlineS6,headlineC6,t_PageSubmit6,headlineA7,headlineS7,headlineC7,t_PageSubmit7,headlineA8,headlineS8,headlineC8,t_PageSubmit8,headlineA9,headlineS9,headlineC9,t_PageSubmit9,headlineA10,headlineS10,headlineC10,t_PageSubmit10,headlineA11,headlineS11,headlineC11,t_PageSubmit11,headlineA12,headlineS12,headlineC12,t_PageSubmit12,headlineA13,headlineS13,headlineC13,t_PageSubmit13,headlineA14,headlineS14,headlineC14,t_PageSubmit14,headlineA15,headlineS15,headlineC15,t_PageSubmit15,headlineA16,headlineS16,headlineC16,t_PageSubmit16,headlineA17,headlineS17,headlineC17,t_PageSubmit17,headlineA18,headlineS18,headlineC18,t_PageSubmit18,headlineA19,headlineS19,headlineC19,t_PageSubmit19,headlineA20,headlineS20,headlineC20,t_PageSubmit20,headlineA21,headlineS21,headlineC21,t_PageSubmit21,headlineA22,headlineS22,headlineC22,t_PageSubmit22,headlineA23,headlineS23,headlineC23,t_PageSubmit23,headlineA24,headlineS24,headlineC24,t_PageSubmit24,headlineA25,headlineS25,headlineC25,t_PageSubmit25,headlineA26,headlineS26,headlineC26,t_PageSubmit26,headlineA27,headlineS27,headlineC27,t_PageSubmit27,headlineA28,headlineS28,headlineC28,t_PageSubmit28,headlineA29,headlineS29,headlineC29,t_PageSubmit29,headlineA30,headlineS30,headlineC30,t_PageSubmit30,headlineA31,headlineS31,headlineC31,t_PageSubmit31,headlineA32,headlineS32,headlineC32,t_PageSubmit32,headlineA33,headlineS33,headlineC33,t_PageSubmit33,headlineA34,headlineS34,headlineC34,t_PageSubmit34,headlineA35,headlineS35,headlineC35,t_PageSubmit35,headlineA36,headlineS36,headlineC36,t_PageSubmit36,headlineA37,headlineS37,headlineC37,t_PageSubmit37,headlineA38,headlineS38,headlineC38,t_PageSubmit38,headlineA39,headlineS39,headlineC39,t_PageSubmit39,headlineA40,headlineS40,headlineC40,t_PageSubmit40,domains,screener_2,Party,DemRep_C,Social_Conserv,Economic_Conserv,ap_1,ap_2,screener_3,CRT_1,tCRT_PageSubmit_1,CRT_2,tCRT_PageSubmit_2,CRT_3,tCRT_PageSubmit_3,Age,Gender,Education,Income,Ethnicity,god,trust,risk,Random,Google,Lucid_age,Lucid_gender,Lucid_hhi,Lucid_ethnicity,Lucid_hispanic,Lucid_education,Lucid_political_party,Lucid_region,seq,us
"R_2pYyv5mEhbWmyDP","2022-03-16 19:21:25","2022-03-16 19:27:37",100,371,1,"15","3","1,2,3,4,8",5,,,,,,,,,4,1,5,6.433,4,1,2,6.651,2,1,3,10.988,5,1,5,8.373,,,,,,,,,1,1,1,10.215,,,,,5,1,4,10.466,,,,,,,,,,,,,,,,,1,1,1,10.901,2,1,5,12.626,4,1,6,19.052,2,1,4,9.926,,,,,,,,,4,1,3,14.352,1,1,1,15.48,,,,,6,1,5,14.962,,,,,4,1,4,9.068,,,,,,,,,4,1,3,9.938,,,,,,,,,,,,,,,,,7,4,5,9.618,5,1,6,14.359,5,1,5,9.779,6,2,5,14.049,,,,,5,1,5,10.019,"6","3,5",1,3,3,3,4,75,"4,5",8,11.022,50,3.924,20,6.842,41,2,5,11,"1",3,4,6,2,2,41,2,18,1,1,8,1,2,1,
"R_2xISchWjWQ2aFgF","2022-03-16 19:20:35","2022-03-16 19:28:05",100,449,1,"15","3","1,3,4,8",5,1,1,1,10.734,4,4,4,10.707,6,7,7,10.962,,,,,4,4,4,8.497,,,,,7,7,7,9.136,,,,,,,,,,,,,,,,,,,,,,,,,1,3,7,12.779,3,4,7,15.468,1,3,6,15.004,1,4,4,10.914,1,4,7,13.517,,,,,,,,,,,,,,,,,,,,,,,,,7,6,7,11.123,,,,,6,6,7,9.219,5,5,7,11.266,6,4,7,11.858,4,4,4,16.906,1,5,5,12.041,,,,,,,,,5,2,6,12.022,1,6,7,13.981,,,,,,,,,6,2,5,9.416,,,,,5,2,2,10.19,"3,25,36","3,5",2,5,4,5,96,6,"4,5",8,11.072,50,16.904,20,19.085,28,2,5,8,"1",8,4,8,2,2,28,2,4,1,1,8,,1,1,
"R_Z8ffh2ijvd01OcF","2022-03-16 19:20:21","2022-03-16 19:28:18",100,477,1,"15","3,4","1,4",5,4,1,1,8.674,1,1,1,7.651,1,1,1,11.049,,,,,1,1,1,11.781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,19.579,3,1,5,15.454,1,1,3,11.622,1,1,1,8.333,1,1,1,8.443,,,,,3,1,5,12.211,,,,,,,,,1,1,4,11.188,,,,,4,1,5,32.943,,,,,6,3,6,29.82,,,,,1,1,1,10.019,1,1,1,12.739,6,4,7,7.94,4,2,4,12.186,6,4,7,10.749,,,,,,,,,,,,,,,,,4,3,6,14.017,,,,,5,4,6,22.097,"7","3,5",2,4,2,4,59,59,"4,5",8,9.29,50,15.941,20,9.109,25,2,3,12,"1",8,5,4,2,2,25,2,21,1,1,6,3,3,1,
"R_2TFcZ3V54ERBw2M","2022-03-16 19:19:21","2022-03-16 19:28:45",100,563,1,"15","6","1",5,4,1,1,9.729,1,1,1,11.483,1,1,1,18.576,,,,,,,,,1,1,1,11.591,,,,,4,1,7,11.632,1,1,1,12.714,,,,,,,,,,,,,4,1,7,13.045,,,,,7,1,1,13.943,1,1,1,12.4,,,,,,,,,,,,,1,1,1,10.124,,,,,4,1,7,20.94,,,,,4,1,1,14.918,4,1,1,14.4,,,,,,,,,,,,,7,1,1,14.669,,,,,,,,,,,,,7,1,1,13.043,7,1,1,11.59,7,1,1,17.989,,,,,7,1,1,11.172,4,1,7,20.135,,,,,4,1,7,39.466,"7,17","3,5",3,4,4,4,51,51,"4,5",8,7.93,50,6.116,20,16.646,69,2,6,2,"2",8,4,1,2,2,69,2,3,2,1,10,3,3,1,
"R_1eKaDI021lJVQ7d","2022-03-16 19:21:59","2022-03-16 19:28:47",100,408,1,"15","1,4","1,3,4,5",5,,,,,,,,,2,2,3,11.09,,,,,1,1,2,9.219,1,1,2,7.988,,,,,,,,,1,1,1,7.72,2,1,1,6.699,,,,,,,,,6,5,5,13.914,1,1,2,16.551,,,,,1,3,3,8.364,1,2,3,16.83,,,,,5,5,5,9.5,,,,,,,,,,,,,,,,,4,2,3,8.288,,,,,6,4,5,22.564,3,1,2,7.671,5,3,4,7.994,3,1,1,7.994,,,,,5,4,4,8.936,4,1,2,13.388,,,,,7,4,5,17.005,7,5,6,8.245,,,,,,,,,,,,,,,,,7,6,6,8.221,"1,2,3,12,17","3,5",3,3,1,3,9,65,"4,5",8,8.802,50,14.929,39,13.172,30,1,5,6,"1",2,6,5,2,2,30,1,11,1,1,,,1,1,
"R_2SAnk3jv5Tm889H","2022-03-16 19:17:58","2022-03-16 19:29:23",100,685,1,"15","1,4","1,8",5,1,1,1,7.788,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,23.26,,,,,,,,,1,1,1,7.218,1,1,1,11.253,2,1,1,27.077,1,1,1,5.14,,,,,1,1,1,6.816,1,1,1,5.566,1,1,1,9.261,1,1,1,12.042,,,,,,,,,6,4,7,16.946,4,2,6,23.694,,,,,,,,,5,4,5,70.382,7,5,7,12.807,,,,,,,,,,,,,,,,,,,,,4,3,6,21.041,,,,,7,7,7,13.829,6,4,6,18.513,3,4,5,18.058,7,6,7,7.222,,,,,6,6,7,19.828,"1,2,3,6,11,16,17","3,5",1,3,3,4,43,67,"4,5",8,21.282,10,38.73,39,41.414,36,2,5,11,"4",5,5,8,2,2,36,2,16,10,1,8,1,4,1,
"R_1l3mBStch8oOUTf","2022-03-16 19:22:44","2022-03-16 19:29:47",100,422,1,"15","4","1,5,8",5,,,,,,,,,2,2,2,6.669,,,,,,,,,3,2,2,11.363,,,,,,,,,1,1,1,8.275,,,,,,,,,,,,,,,,,2,2,2,9.439,2,2,2,7.982,1,1,1,8.025,1,1,1,7.456,2,2,2,17.291,4,4,4,7.557,3,2,3,9.596,,,,,2,2,2,9.887,4,4,3,9.315,,,,,2,2,2,10.924,,,,,3,3,3,8.392,,,,,,,,,4,2,3,11.327,5,4,4,10.404,,,,,5,4,4,10.106,,,,,,,,,,,,,5,5,4,7.649,2,2,2,8.174,5,5,5,7.538,,,,,"3,5","3,5",3,3,4,3,34,67,"4,5",8,19.649,10,11.493,20,17.6,73,1,5,12,"4",2,4,4,2,2,73,1,23,5,1,8,3,4,1,
"R_1OrVYrV2tARzyxR","2022-03-16 19:16:16","2022-03-16 19:30:01",100,824,1,"15","1","1,4,8",5,,,,,,,,,5,5,5,10.901,,,,,1,1,1,9.977,5,5,5,11.401,1,1,1,10.499,6,6,7,16.201,,,,,,,,,,,,,7,7,7,16.288,,,,,,,,,7,7,7,17.066,1,1,1,11.602,,,,,4,1,1,18.887,,,,,3,7,7,17.402,7,7,7,16.547,,,,,,,,,,,,,7,7,7,10.853,,,,,,,,,7,7,7,11.576,,,,,,,,,,,,,7,7,7,12.184,7,7,7,13.749,7,7,7,16.086,7,7,7,21.601,5,4,4,29.27,,,,,,,,,7,7,7,18.586,7,7,7,11.626,"2,3,5,7,9,16","4",3,4,3,3,67,69,"4,5",8,9.083,50,10.501,20,53.866,61,2,3,2,"1",8,7,1,2,2,61,2,3,1,1,7,,2,1,
"R_3EgIt4zziSguF7d","2022-03-16 19:16:56","2022-03-16 19:30:09",100,792,1,"15","4,5","1",5,,,,,,,,,1,1,4,14.621,,,,,1,1,1,39.489,2,1,2,14.908,1,1,3,15.961,1,1,1,16.033,,,,,,,,,,,,,1,1,1,12.467,,,,,,,,,3,1,1,16.215,1,1,1,33.866,,,,,3,1,1,14.741,,,,,1,1,1,12.569,7,1,4,11.85,,,,,,,,,,,,,5,1,3,13.191,,,,,,,,,4,1,4,28.034,,,,,,,,,,,,,5,2,4,18.183,7,1,3,14.957,7,1,1,15.321,7,2,4,12.792,1,1,1,25.645,,,,,,,,,3,1,4,11.929,7,1,1,13.887,"1","4",1,3,5,5,68,91,"4,5",8,12.15,50,9.543,20,21.612,56,2,4,6,"1",5,3,6,2,2,56,2,18,1,1,7,1,1,1,
"R_ApwdLrY3cXg2STT","2022-03-16 19:27:18","2022-03-16 19:30:08",100,170,1,"15","3","1,2,4,5,8",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,37,2,,2,1,,,3,1,
"R_3hz02tMi4OaeoRh","2022-03-16 19:19:59","2022-03-16 19:30:45",100,646,1,"15","3","1,3,4,8",5,4,3,4,5.156,,,,,,,,,,,,,,,,,1,1,1,5.739,,,,,1,1,1,102.731,3,4,5,10.051,7,1,1,8.224,,,,,1,1,1,9.261,7,1,1,10.839,1,1,1,40.06,,,,,,,,,1,1,1,8.84,,,,,,,,,1,1,1,5.199,4,3,3,7.997,3,4,1,4.047,1,1,1,4.782,1,1,1,4.82,,,,,1,1,1,6.187,,,,,1,1,1,7.108,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1,13.256,4,3,1,7.422,1,1,1,6.26,,,,,1,3,6,44.318,,,,,"3","3,5",3,3,3,3,67,62,"1,3",8,7.789,50,11.379,20,11.218,25,2,3,3,"1",4,5,7,1,2,25,2,27,1,15,,4,4,1,
"R_UQrCJScL2EAkxGx","2022-03-16 19:15:26","2022-03-16 19:31:07",100,940,1,"15","2,3","1,4,8",5,,,,,,,,,,,,,,,,,1,1,1,17,,,,,,,,,,,,,1,1,1,14.697,,,,,4,7,4,19.922,1,1,1,64.678,,,,,4,4,4,34.882,,,,,1,7,1,17.859,1,1,1,13.1,4,1,1,19.148,4,4,4,13.738,1,1,1,16.942,4,4,4,20.874,4,1,1,15.923,4,1,1,17.807,,,,,1,1,1,24.014,4,4,4,22.223,,,,,,,,,,,,,5,1,1,13.8,,,,,2,1,1,16.89,4,4,4,21.372,7,7,7,16.02,,,,,,,,,,,,,,,,,5,1,4,31.303,,,,,"3","3",1,1,5,5,32,100,"4,5",8,15.622,50,17.92,20,29.093,70,2,6,6,"2",8,5,7,2,2,70,2,11,2,1,10,1,3,1,
"R_3L750UoAUIqCqHa","2022-03-16 19:16:23","2022-03-16 19:31:29",100,905,1,"15","2","1",5,1,1,1,9.077,1,1,1,8.544,,,,,2,1,1,9.522,,,,,,,,,,,,,,,,,1,1,1,11.319,1,1,1,14.685,1,1,1,23.619,,,,,1,1,1,7.992,1,1,1,13.815,,,,,,,,,1,1,1,10.614,,,,,1,1,1,26.416,,,,,,,,,2,1,2,20.468,3,1,3,23.884,5,1,5,20.4,,,,,5,1,4,28.001,6,1,5,20.9,,,,,5,1,5,16.017,1,1,2,40.07,4,1,4,22.392,,,,,,,,,,,,,,,,,,,,,2,1,1,19.274,1,1,1,28.47,,,,,,,,,"4,7,8","6",2,4,3,4,77,28,"4,5",4,46.793,50,37.29,39,30.955,61,2,3,11,"1",1,5,4,2,2,61,2,21,1,1,,,1,1,
"R_SV84qDJHjhOmw9P","2022-03-16 19:24:16","2022-03-16 19:31:54",100,458,1,"15","1","2,6",5,4,4,4,8.834,,,,,,,,,1,1,1,6.482,,,,,1,1,1,7.373,1,1,1,6.159,,,,,1,1,1,14.411,1,1,1,6.706,,,,,1,1,1,6.689,1,1,1,17.757,,,,,3,3,3,9.147,,,,,,,,,4,4,4,7.915,,,,,,,,,,,,,,,,,,,,,1,1,1,7.527,,,,,2,2,2,7.505,,,,,4,4,4,9.234,4,4,4,8.178,,,,,,,,,,,,,,,,,4,4,4,9.035,5,5,5,10.771,,,,,4,4,4,9.358,3,3,3,6.901,5,4,4,9.16,4,4,4,7.925,"9","1,2,3,4,6",1,2,2,2,11,87,"4,5",8,8.168,500,10.26,20,8.451,29,2,2,2,"2,5",8,3,6,2,2,29,2,2,2,1,4,1,3,1,
"R_3RwMPsb7eJxm9yv","2022-03-16 19:19:01","2022-03-16 19:32:14",100,792,1,"15","3","1,3,4,5",5,,,,,6,5,6,3.749,5,7,7,15.32,4,3,3,8.201,,,,,4,1,1,12.754,,,,,,,,,1,1,1,6.114,4,3,2,4.139,4,1,1,5.042,,,,,,,,,5,2,2,7.172,,,,,,,,,,,,,6,1,1,6.723,6,5,4,4.658,,,,,5,3,3,17.601,4,1,1,11.349,,,,,7,3,3,14.476,,,,,,,,,,,,,4,7,7,5.939,,,,,5,3,4,3.385,5,5,5,4.678,,,,,,,,,,,,,4,1,2,5.028,,,,,3,4,2,3.707,3,2,2,3.538,,,,,3,1,3,9.4,"33","3,5",3,4,3,3,57,52,"4,5",4,14.663,10,5.184,39,10.78,31,2,5,7,"1",8,7,1,2,2,31,2,15,1,1,8,,3,1,
"R_2dio1YNHCLrpUfN","2022-03-16 19:20:16","2022-03-16 19:32:17",100,720,1,"15","3,4","1,2,4",5,,,,,1,1,1,13.59,1,1,1,17.255,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,10.607,6,2,6,18.869,1,1,1,14.955,2,1,3,17.665,,,,,6,2,2,17.747,1,1,1,15.728,,,,,6,2,6,15.07,5,4,5,25.178,,,,,,,,,,,,,3,3,3,18.429,,,,,4,1,1,20.283,,,,,5,5,5,14.638,,,,,3,3,3,16.887,4,1,1,14.762,5,5,5,26.37,4,1,1,29.444,7,7,7,24.148,,,,,,,,,,,,,,,,,5,2,7,23.418,,,,,7,7,7,11.518,"3,7,12,38","3,5",1,2,2,3,51,51,"4,5",8,12.273,50,19.319,5,27.73,39,2,3,4,"1",1,3,6,2,2,39,2,8,1,1,6,1,3,1,
"R_3KwgUiRPEiUasjg","2022-03-16 19:25:38","2022-03-16 19:32:35",100,416,1,"15","2,3,4,5","2,3,4,8",5,5,5,4,10.441,,,,,,,,,,,,,4,4,4,5.054,,,,,1,1,1,11.651,4,4,4,3.901,,,,,5,4,4,6.581,5,5,5,19.885,4,4,4,8.327,4,4,4,9.102,,,,,4,4,4,8.053,,,,,,,,,,,,,,,,,4,4,4,5.691,,,,,4,4,4,5.772,4,4,4,8.854,,,,,4,4,4,7.955,4,4,4,7.841,4,4,4,12.131,,,,,4,4,4,4.916,,,,,4,4,4,5.97,,,,,4,4,4,8.619,,,,,,,,,4,4,4,5.978,,,,,4,4,4,8.487,,,,,,,,,"1,2,3,4,6,8,9,15,17,18,40,44,46","1,2,3",1,2,3,3,40,67,"4,5",65,27.692,50,28.082,20,14.624,21,1,2,1,"2",8,2,8,1,1,21,1,1,2,1,4,1,3,1,
"R_WonFbO1VGSqpEIh","2022-03-16 19:21:56","2022-03-16 19:32:39",100,643,1,"15","2","1,4",5,7,6,7,2.65,,,,,7,6,5,8.898,,,,,7,6,5,4.36,7,6,5,2.966,6,5,4,3.836,,,,,7,6,5,5.817,,,,,,,,,,,,,7,6,5,1.454,,,,,7,6,7,3.015,,,,,,,,,7,6,7,.836,,,,,7,6,5,2.259,7,6,5,5.183,,,,,,,,,7,6,5,1.971,7,6,5,10.928,,,,,,,,,7,6,5,8.541,,,,,7,6,5,7.674,7,6,7,1.94,,,,,6,5,4,5.913,7,6,5,3.27,,,,,,,,,,,,,,,,,7,6,5,3.804,7,6,5,1.091,"40","1,4",2,6,5,5,100,86,"5",8,48.31,50,106.186,20,34.753,35,2,2,6,"1",8,6,11,1,1,35,2,11,1,1,,,3,1,
"R_yJhx8Wb4V7L9Qrf","2022-03-16 19:20:06","2022-03-16 19:33:11",100,784,1,"15","1,2","1,4,5",5,,,,,5,2,3,9.542,2,4,5,10.696,1,1,1,6.961,1,1,1,7.653,,,,,4,3,3,259.931,,,,,,,,,,,,,2,3,2,10.666,,,,,,,,,,,,,1,1,1,22.762,1,1,1,12.573,1,1,1,15.328,,,,,2,1,2,8.68,,,,,7,3,7,10.47,,,,,,,,,,,,,1,2,2,12.741,,,,,7,4,6,9.196,,,,,7,5,7,8.665,5,5,6,8.138,,,,,,,,,7,3,3,14.842,5,4,6,12.644,,,,,1,1,1,22.153,,,,,4,4,2,52.551,,,,,6,1,3,36.542,"4,19","3,5",2,5,3,2,67,15,"4,5",8,7.957,5,7.62,20,23.404,32,1,5,8,"1",1,3,9,2,1,32,1,15,1,1,8,2,1,1,
"R_2VrMOQ0snqGtjlx","2022-03-16 19:21:43","2022-03-16 19:33:11",100,687,1,"15","6","1,2,4,5,8",5,,,,,1,1,4,10.958,,,,,4,1,7,16.004,,,,,,,,,,,,,2,1,4,19.156,,,,,4,1,7,17.32,2,1,5,21.966,3,1,6,19.273,,,,,1,1,4,23.05,,,,,1,1,4,10.049,1,1,4,15.829,,,,,5,1,6,21.358,,,,,,,,,3,1,5,23.269,3,1,3,16.635,,,,,,,,,5,1,5,16.3,6,1,6,17.851,,,,,6,1,7,15.969,,,,,,,,,6,1,6,15.866,,,,,,,,,7,1,6,24.535,4,1,5,20.442,2,1,5,15.36,4,1,2,19.572,,,,,,,,,"1,2,3,8,11,17","3,5",2,5,4,4,82,31,"4,5",8,8.997,50,19.255,20,12.953,59,2,5,8,"1",8,5,4,1,2,59,2,15,1,14,8,,3,1,
"R_3Ehwqk36C8SYrWi","2022-03-16 19:24:03","2022-03-16 19:33:20",100,556,1,"15","1,2,5","1",5,,,,,,,,,,,,,,,,,1,1,1,13.398,,,,,,,,,4,4,4,13.839,1,1,1,7.964,1,1,1,14.047,,,,,1,1,1,8.679,5,5,5,6.601,1,1,1,7.536,,,,,1,1,1,7.977,1,1,1,12.16,,,,,7,7,7,12.794,,,,,,,,,,,,,4,4,4,12.427,,,,,,,,,,,,,,,,,7,7,7,9.315,7,7,7,7.124,,,,,7,4,7,13.696,7,7,7,11.721,,,,,,,,,7,7,7,6.481,,,,,7,4,7,12.901,4,4,4,10.25,7,4,7,8.954,7,7,7,7.101,"8,57","2,5",3,3,1,1,5,96,"5",8,12.143,50,18.729,20,14.86,40,2,3,8,"3",8,1,7,2,2,40,2,13,3,1,5,3,3,1,
"R_2wjh1ck82SuSz2T","2022-03-16 19:26:24","2022-03-16 19:33:50",100,445,1,"15","3,5","1,2,4,8",5,,,,,1,1,1,8.595,2,1,1,11.687,4,1,4,6.482,,,,,2,1,3,16.776,,,,,,,,,1,1,1,17.963,,,,,,,,,,,,,,,,,4,1,4,16.097,,,,,1,1,1,9.232,2,1,3,8.962,3,1,6,11.567,2,1,2,9.515,,,,,5,1,6,14.992,,,,,,,,,3,1,4,7.75,,,,,,,,,,,,,3,1,1,14.032,,,,,4,1,4,9.485,,,,,5,1,3,10.38,,,,,3,1,3,8.068,5,1,3,10.2,,,,,6,1,4,11.629,,,,,4,1,2,10.178,5,1,4,9.662,"46","3,5",3,3,3,3,49,57,"4,5",12,17.191,50,29.996,20,12.899,42,2,5,12,"4",7,5,5,2,2,42,2,21,6,1,8,4,4,1,
"R_UlqjMkJsY0xeQ49","2022-03-16 19:20:25","2022-03-16 19:34:07",100,821,1,"15","1,3,4","1,3,4,5,8",5,,,,,,,,,,,,,1,1,7,10.949,,,,,2,1,7,22.93,1,1,4,9.576,2,1,7,16.021,1,1,4,15.231,2,1,7,14.301,1,1,7,12.472,4,1,7,17.326,2,1,7,13.287,,,,,,,,,,,,,,,,,,,,,6,1,7,19.692,,,,,5,2,7,12.913,5,2,7,17.386,,,,,5,2,7,27.971,,,,,4,1,6,21.064,,,,,5,2,7,20.763,,,,,,,,,,,,,,,,,,,,,6,1,7,9.783,5,2,7,10.367,6,1,6,18.732,4,1,5,10.754,,,,,5,1,5,20.244,,,,,"1,4,5,9,25","3,5",2,5,3,2,71,85,"4,5",8,10.102,50,71.663,20,105.325,31,2,4,5,"1",8,6,9,2,1,31,2,5,1,1,7,2,3,1,
"R_6rgONlYzBnoHSPT","2022-03-16 19:33:54","2022-03-16 19:34:53",100,59,1,"15","2","1,3,4,5,8",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,35,2,20,10,1,7,,3,1,
"R_1hKHL2lzNUkxjRl","2022-03-16 19:21:31","2022-03-16 19:34:55",100,804,1,"15","1,3,4,5","1,2,4,8",5,1,1,2,15.25,,,,,2,1,6,14.756,,,,,,,,,,,,,1,1,1,7.067,1,1,1,17.963,,,,,1,1,5,13.955,,,,,1,1,1,13.498,,,,,,,,,2,1,1,9.783,1,1,1,9.637,,,,,2,1,4,13.108,1,1,1,14.088,,,,,6,1,6,12.645,,,,,,,,,6,1,2,16.334,,,,,4,1,2,78.153,,,,,6,1,6,15.697,3,1,2,32.534,,,,,4,1,4,11.902,6,1,4,13.977,4,1,3,18.561,5,1,5,12.937,,,,,,,,,,,,,,,,,4,1,5,11.911,,,,,"7,10,12,15,17,19","3,5",1,4,2,4,71,71,"4,5",8,17.698,50,45.751,39,73.276,38,2,5,11,"1",2,4,5,2,2,38,2,,1,1,,,3,1,
"R_vo9a3xcMkv9BScF","2022-03-16 19:21:20","2022-03-16 19:35:57",100,877,1,"15","2,4,6","1,4",5,4,4,4,44.202,1,7,6,20.954,,,,,,,,,,,,,,,,,1,1,1,16.226,1,2,1,14.553,,,,,4,4,4,10.961,,,,,3,5,5,19.317,4,4,4,4.937,4,4,4,3.826,4,4,4,16.132,,,,,,,,,,,,,,,,,4,4,4,10.974,5,2,4,18.173,,,,,,,,,7,4,4,17.1,,,,,7,2,2,20.452,,,,,4,4,4,88.052,4,4,4,4.967,,,,,1,2,4,23.838,4,4,4,26.472,4,4,4,40.14,4,4,4,6.489,,,,,,,,,,,,,,,,,3,1,3,30.49,,,,,"1,4","3,5",2,6,3,3,82,20,"4,5",8,24.46,50,11.817,20,25.38,41,2,3,7,"1",4,5,5,2,2,41,2,14,1,1,,,3,1,
"R_2AMfyDZhldzlWQE","2022-03-16 19:16:50","2022-03-16 19:36:39",100,1189,1,"15","5","2,3,4,5",5,6,7,5,26.868,6,7,4,1.403,,,,,6,7,5,103.184,,,,,,,,,,,,,,,,,5,6,3,7.587,7,4,6,3.389,1,6,7,6.474,,,,,6,6,6,2.18,5,5,6,115.928,,,,,,,,,6,7,6,3.607,,,,,6,5,7,3.401,,,,,,,,,7,5,7,11.57,6,6,7,2.937,5,6,6,8.118,,,,,7,5,7,9.997,4,6,7,14.167,,,,,6,7,5,6.694,7,6,7,2.354,6,5,7,42.752,,,,,,,,,,,,,,,,,,,,,5,7,5,14.567,6,7,6,3.149,,,,,,,,,"6,17,30,31,48","3,5",1,2,3,3,87,79,"4,5",8,15.54,50,21.956,20,23.1,22,1,5,10,"1",8,6,11,1,1,22,1,18,1,1,8,,4,1,
"R_3fJLSyljoWODHvY","2022-03-16 19:22:05","2022-03-16 19:37:07",100,901,1,"15","1,2","1,2,3,4",5,,,,,1,1,1,10.475,,,,,1,1,1,7.562,,,,,,,,,,,,,1,1,1,6.212,,,,,1,1,1,5.312,4,1,1,15.339,1,1,1,9.867,,,,,3,1,1,298.549,,,,,1,1,1,14.356,1,1,1,7.001,,,,,2,1,1,9.093,,,,,,,,,4,1,1,16.422,2,1,1,8.293,,,,,,,,,3,1,1,9.607,4,1,1,6.735,,,,,5,1,1,10.818,,,,,,,,,4,1,1,11.403,,,,,,,,,6,1,4,8.564,5,1,1,10.721,6,1,1,7.598,4,1,1,10.396,,,,,,,,,"1","3,5",1,1,1,2,0,71,"4,5",4,183.769,10,10.061,10,12.504,33,2,5,12,"1",3,4,3,2,2,33,2,23,1,1,8,1,2,1,
"R_D0Oe8vp3n3gkgwN","2022-03-16 19:19:14","2022-03-16 19:38:09",100,1135,1,"15","2,3,4","1,2,3,4,8",5,,,,,,,,,,,,,2,1,4,31.502,5,1,3,23.608,,,,,1,1,1,20.562,,,,,,,,,4,2,4,18.253,2,2,3,25.601,3,1,1,36.776,,,,,2,1,2,27.977,,,,,,,,,1,1,2,26.928,2,2,5,22.639,2,1,2,85.139,,,,,6,3,4,28.498,,,,,5,1,3,27.029,,,,,,,,,3,1,4,28.812,6,2,4,17.322,5,3,5,23.99,,,,,4,1,1,19.811,5,2,3,17.625,2,1,2,28.4,,,,,,,,,,,,,4,1,3,53.257,,,,,,,,,5,1,3,29.963,,,,,"3,4,8,17","3,5",1,2,2,2,40,61,"4,5",8,76.884,10,63.93,20,17.923,54,2,4,3,"2",8,4,7,2,2,54,2,,2,1,,,3,1,
"R_3hgOHam5xe4mlMe","2022-03-16 19:19:54","2022-03-16 19:38:17",100,1102,1,"15","4,6","2,4",5,1,1,1,17.273,4,1,5,16.722,,,,,,,,,,,,,2,2,6,98.566,,,,,3,1,4,21.775,1,1,1,21.177,3,1,1,23.354,,,,,,,,,4,1,5,21.7,2,1,5,25.624,,,,,1,1,5,45.998,,,,,,,,,,,,,4,1,6,20.606,4,1,4,18.477,,,,,4,1,3,27.396,,,,,,,,,4,1,1,34.636,4,2,4,16.966,4,1,4,29.632,4,1,4,16.204,,,,,4,2,1,32.87,3,1,6,24.111,,,,,,,,,,,,,,,,,,,,,,,,,6,3,5,40.175,4,1,5,21.927,"6","3,5",4,3,3,3,1,1,"4,5",8,10.3,50,29.569,20,28.301,43,2,5,4,"1",2,4,6,2,2,43,2,8,1,2,8,,3,1,
