ResponseId,StartDate,EndDate,Progress,Durationinseconds,Finished,Captcha,SharingType,SocialMedia,nicks,headlineS1,headlineC1,t_PageSubmit1,headlineS2,headlineC2,t_PageSubmit2,headlineS3,headlineC3,t_PageSubmit3,headlineS4,headlineC4,t_PageSubmit4,headlineS5,headlineC5,t_PageSubmit5,headlineS6,headlineC6,t_PageSubmit6,headlineS7,headlineC7,t_PageSubmit7,headlineS8,headlineC8,t_PageSubmit8,headlineS9,headlineC9,t_PageSubmit9,headlineS10,headlineC10,t_PageSubmit10,headlineS11,headlineC11,t_PageSubmit11,headlineS12,headlineC12,t_PageSubmit12,headlineS13,headlineC13,t_PageSubmit13,headlineS14,headlineC14,t_PageSubmit14,headlineS15,headlineC15,t_PageSubmit15,headlineS16,headlineC16,t_PageSubmit16,headlineS17,headlineC17,t_PageSubmit17,headlineS18,headlineC18,t_PageSubmit18,headlineS19,headlineC19,t_PageSubmit19,headlineS20,headlineC20,t_PageSubmit20,headlineS21,headlineC21,t_PageSubmit21,headlineS22,headlineC22,t_PageSubmit22,headlineS23,headlineC23,t_PageSubmit23,headlineS24,headlineC24,t_PageSubmit24,headlineS25,headlineC25,t_PageSubmit25,headlineS26,headlineC26,t_PageSubmit26,headlineS27,headlineC27,t_PageSubmit27,headlineS28,headlineC28,t_PageSubmit28,headlineS29,headlineC29,t_PageSubmit29,headlineS30,headlineC30,t_PageSubmit30,headlineS31,headlineC31,t_PageSubmit31,headlineS32,headlineC32,t_PageSubmit32,headlineS33,headlineC33,t_PageSubmit33,headlineS34,headlineC34,t_PageSubmit34,headlineS35,headlineC35,t_PageSubmit35,headlineS36,headlineC36,t_PageSubmit36,headlineS37,headlineC37,t_PageSubmit37,headlineS38,headlineC38,t_PageSubmit38,headlineS39,headlineC39,t_PageSubmit39,headlineS40,headlineC40,t_PageSubmit40,domains,screener_2,Party,DemRep_C,Social_Conserv,Economic_Conserv,ap_1,ap_2,screener_3,CRT_1,tCRT_PageSubmit_1,CRT_2,tCRT_PageSubmit_2,CRT_3,tCRT_PageSubmit_3,Age,Gender,Education,Income,Ethnicity,god,trust,risk,Random,Google,Lucid_age,Lucid_gender,Lucid_hhi,Lucid_ethnicity,Lucid_hispanic,Lucid_education,Lucid_political_party,Lucid_region
"R_2D7BLnQhvq4Hkvm","2022-04-28 12:47:07","2022-04-28 12:55:21",100,493,1,"15","5","1,4",5,1,1,7.7,,,,1,1,8.458,,,,1,1,8.163,4,3,12.495,,,,1,1,9.213,,,,1,1,13.046,,,,,,,1,1,8.569,1,1,13.768,,,,1,1,7.585,,,,,,,,,,1,1,7.449,4,4,10.953,,,,,,,,,,,,,1,1,6.365,1,1,7.069,,,,,,,,,,6,6,10.82,1,3,16.081,,,,1,5,12.624,4,5,12.016,,,,1,1,8.194,1,3,17.811,1,1,8.483,,,,"1,3,7","3,5",1,3,2,3,40,64,"4,5",8,9.872,50,9,20,52.843,37,2,7,11,"1",2,5,9,2,2,37,2,21,1,1,,3,3
"R_1hJUbMkSn0ZKMp3","2022-04-28 12:47:19","2022-04-28 12:55:40",100,501,1,"15","1","1",5,,,,,,,,,,,,,6,6,10.328,6,7,16.065,,,,,,,4,6,17.736,7,7,6.784,,,,7,7,9.634,,,,7,7,13.837,3,7,13.401,3,3,10.519,2,2,8.264,2,2,9.463,,,,,,,,,,7,7,13.162,6,5,12.013,7,7,8.528,7,7,12.444,,,,,,,7,7,8.331,7,7,8.248,7,7,8.089,,,,,,,4,4,10.116,,,,,,,2,2,9.001,,,,,,,,,,7,7,10.182,"4,17","5",2,6,5,5,83,20,"4,5",8,8.938,50,18.646,20,14.105,75,2,3,6,"1",7,4,3,2,1,75,2,12,1,1,,2,3
"R_2dXz6YgX7WUKx6a","2022-04-28 12:54:45","2022-04-28 12:55:55",100,70,1,"15","2","2,5",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,29,2,,15,1,,,3
"R_73BOrX287TBaFoJ","2022-04-28 12:55:40","2022-04-28 12:55:58",100,18,1,"Fifteen","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,27,2,8,1,1,4,,2
"R_dbUPYTyoKayyyzL","2022-04-28 12:55:04","2022-04-28 12:56:01",100,56,1,"15","5","7",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,80,2,14,2,1,8,1,3
"R_2eRQFIXAO9hW8u6","2022-04-28 12:51:57","2022-04-28 12:56:05",100,248,1,"15","2,3,4","1,3,4",5,1,1,3.591,1,1,4.614,1,2,11.466,,,,,,,,,,1,1,4.824,1,1,3.179,1,1,5.05,1,1,4.001,1,2,5.704,,,,,,,,,,,,,,,,,,,,,,1,1,5.035,1,1,2.486,,,,,,,1,1,2.512,1,1,2.597,1,1,2.526,1,1,8.552,,,,1,1,3.286,1,1,3.214,1,2,5.787,,,,,,,,,,,,,3,3,6.931,,,,,,,4,4,4.566,,,,4,4,7.955,"9","3,5",1,2,2,2,44,75,"3",8,15.753,50,7.102,80,15.05,24,2,2,7,"1",1,2,5,2,2,24,2,13,1,1,4,,2
"R_1JJWx4iJceRzaZA","2022-04-28 12:49:09","2022-04-28 12:56:05",100,415,1,"15","2","1,3",5,1,1,9.19,,,,1,7,5.542,,,,1,7,3.797,,,,,,,1,7,10.006,1,7,3.753,1,7,7.128,,,,1,1,9.011,1,4,11.13,,,,1,7,5.544,,,,,,,,,,,,,1,7,7.751,1,7,5.98,,,,,,,1,1,4.609,,,,1,7,7.091,1,7,5.608,1,7,18.935,,,,1,7,4.885,,,,,,,,,,1,7,8.713,,,,,,,1,7,5.992,1,7,4.701,7,7,8.172,,,,"2,3","5",3,3,3,3,0,100,"4,5",50,18.3,15,45.021,4,25.886,36,1,2,6,"1",8,1,1,1,2,36,1,11,1,1,,3,3
"R_3hGFkmd0tjOsHPK","2022-04-28 12:54:56","2022-04-28 12:56:14",100,78,1,"15","4","1,8",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,72,1,7,1,1,,,4
"R_a4tx7ZGarhPx0Mp","2022-04-28 12:45:57","2022-04-28 12:56:24",100,627,1,"15","4","1",5,1,1,12.689,,,,7,7,12.893,,,,1,1,15.772,,,,4,4,11.561,,,,7,7,17.747,3,3,10.649,1,1,10.977,,,,,,,,,,,,,,,,7,7,31.336,,,,7,7,10.071,1,1,11.421,,,,3,3,14.942,7,7,14.229,,,,,,,,,,,,,7,7,10.152,,,,,,,5,5,10.486,1,1,8.698,,,,,,,7,7,85.426,3,3,14.689,4,4,14.02,,,,7,7,14.782,7,7,17.978,"2,3","1",3,6,5,5,30,40,"4,5",8,31.175,50,13.421,20,19.167,45,2,2,12,"1",5,4,7,2,2,45,2,23,1,1,,3,4
"R_xg3SpHTEa4b5oU9","2022-04-28 12:55:41","2022-04-28 12:56:25",100,43,1,"15","2,3,4,5","1,2,5,8",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,27,2,1,1,1,4,3,3
"R_yr2vV9g5w87B66J","2022-04-28 12:55:54","2022-04-28 12:56:31",100,36,1,"15","4","1,3,4,8",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,25,1,,15,2,,,3
"R_21AmdkMNIlIZLnR","2022-04-28 12:45:04","2022-04-28 12:57:08",100,724,1,"15","1,4,6","5",5,,,,,,,,,,,,,4,7,16.321,2,3,12.761,1,1,6.562,1,1,14.562,1,1,9.212,2,3,11.964,,,,,,,,,,,,,1,1,8.716,,,,,,,1,1,6.001,4,6,10.738,1,1,10.458,1,1,13.574,,,,,,,,,,,,,1,1,15.3,3,3,8.483,1,3,9.071,,,,3,7,26.798,,,,,,,3,3,11.456,,,,1,3,8.805,1,5,14.631,1,1,6.798,1,2,8.087,,,,,,,"7,18","3,5",4,4,3,3,48,52,"4,5",8,12.84,50,50.682,20,38.468,58,1,6,12,"1",5,3,4,2,2,58,1,24,1,1,,,1
"R_3mmZ1DkVD0Zw0y8","2022-04-28 12:44:36","2022-04-28 12:57:11",100,754,1,"15","2","1,2,4,8",5,,,,,,,1,7,21.136,1,6,41.85,2,7,14.399,,,,,,,1,7,13.033,,,,1,7,11.799,,,,,,,2,7,13.638,,,,,,,1,6,15.971,5,7,16.501,3,7,9.751,,,,1,6,16.513,,,,2,7,14.136,,,,,,,,,,2,7,17.871,,,,,,,1,7,25.551,,,,6,7,17.281,1,7,12.974,7,7,13.56,7,7,37.899,7,7,10.689,,,,5,7,20.917,,,,5,7,17.971,,,,"3,6,7,9","3,5",1,1,2,2,32,74,"4,5",8,19.672,50,13.601,20,14.918,65,1,3,4,"1",7,6,2,2,2,65,1,7,1,1,,1,1
"R_2rwQAcXcyWLmjgR","2022-04-28 12:57:02","2022-04-28 12:57:13",100,11,1,"15","5","3,4,8",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,21,2,3,2,1,4,1,3
"R_305Z7RO1ZBoHPeL","2022-04-28 12:48:38","2022-04-28 12:57:23",100,525,1,"15","2","1",5,,,,,,,,,,1,1,3.763,1,1,7.085,,,,,,,,,,1,1,17.1,5,5,19.177,1,1,6.486,4,5,12.536,1,1,6.625,,,,,,,,,,,,,1,1,9.716,1,1,5.351,1,1,9.018,2,1,11.265,,,,1,1,4.567,1,2,9.313,,,,,,,3,3,8.963,1,2,8.377,1,1,8.42,,,,,,,,,,,,,1,4,6.609,,,,,,,1,1,11.3,2,2,7.392,,,,1,1,11.725,"4","3,5",2,5,3,3,60,47,"4,5",8,17.556,50,23.464,20,16.892,33,1,2,8,"1",6,7,8,2,2,34,1,18,1,1,,4,2
"R_2WCgIrgVdsl4aT7","2022-04-28 12:47:32","2022-04-28 12:57:32",100,599,1,"15","","1,3,4",5,,,,,,,2,5,9.087,,,,2,5,10.067,,,,,,,2,4,8.471,,,,,,,,,,3,6,15.253,2,5,8.914,2,5,7.368,2,5,10.984,,,,2,5,22.046,2,5,9.959,,,,2,5,9.29,2,5,10.99,2,4,16.369,2,5,14.91,,,,,,,2,5,20.757,2,5,9.07,,,,,,,,,,2,5,17.37,,,,2,5,16.656,,,,,,,2,5,33.468,2,5,9.36,,,,2,5,23.222,,,,"1","6",2,5,4,4,90,33,"4,5",8,13.373,50,12.137,20,20.201,31,2,5,8,"1",8,6,8,2,2,31,2,,1,1,,,1
"R_2S7jIWjIWLUZtW8","2022-04-28 12:57:20","2022-04-28 12:57:38",100,18,1,"15","4","1,8",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,34,2,6,1,1,,,3
"R_3iLkMfmTjpfYcC2","2022-04-28 12:57:30","2022-04-28 12:57:50",100,20,1,"15","1,2,5","1,3,8",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,36,2,21,1,1,,1,1
"R_Y9MXSBWsULsANVL","2022-04-28 12:48:38","2022-04-28 12:57:51",100,552,1,"15","1","1,8",5,,,,6,7,9.693,,,,7,7,9.103,,,,2,5,8.625,7,7,11.156,5,4,11.062,6,6,10.235,,,,,,,,,,,,,2,2,9.982,2,2,10.329,2,1,11.192,,,,,,,,,,2,2,11.1,3,2,12.317,,,,,,,6,6,8.109,,,,3,2,12.856,5,4,17.686,,,,,,,6,6,11.544,,,,5,4,13.447,,,,2,2,12.261,3,2,8.069,1,1,13.799,,,,4,4,8.817,,,,,,,"4,5,17,34","3,5",2,6,5,5,95,6,"4,5",8,15.184,50,16.22,20,28.317,61,2,4,3,"1",8,5,9,2,2,62,2,6,1,1,,,3
"R_UxvFLzL9zfKoiQx","2022-04-28 12:45:45","2022-04-28 12:57:51",100,726,1,"15","6","1",5,,,,1,1,3.168,,,,1,1,3.62,7,7,12.368,1,1,3.265,,,,,,,,,,1,1,7.021,1,1,12.901,1,1,9.789,1,1,6.949,,,,,,,,,,,,,1,1,6.566,1,1,8.14,,,,1,1,3.525,,,,,,,,,,,,,1,1,6.327,,,,1,1,4.846,,,,,,,,,,,,,1,1,8.463,1,1,4.6,1,1,3.361,,,,1,1,5.56,1,1,3.327,1,1,12.056,1,1,6.349,"8","6",3,4,3,3,95,0,"1",4,70.036,50,32.555,20,13.442,31,1,2,1,"1",8,4,6,2,2,31,1,1,1,1,,,3
"R_VVFMQXAeD5DmXId","2022-04-28 12:57:51","2022-04-28 12:58:04",100,13,1,"15","3","7",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,29,2,1,1,1,1,4,3
"R_3D0ytl9PqyDkrsJ","2022-04-28 12:49:27","2022-04-28 12:58:05",100,518,1,"15","3","1,4",5,1,1,16.556,3,3,11.526,,,,,,,1,1,5.254,7,7,16.676,,,,,,,,,,,,,1,1,9.901,1,1,4.841,7,7,9.901,4,4,13.436,1,1,7.912,7,7,14.37,,,,,,,,,,,,,7,7,11.975,,,,,,,1,1,10.996,1,7,13.418,,,,,,,1,1,5.434,,,,1,1,11.776,1,1,11.045,,,,,,,,,,1,4,13.901,,,,1,1,5.53,1,1,5.133,5,4,12.772,,,,"1,4","3,5",3,3,3,3,65,65,"1",28,26.957,50,10.393,40,13.888,50,2,1,1,"1",8,7,8,2,2,50,2,1,1,1,,3,1
"R_3FR7dVmvSFUXVd4","2022-04-28 12:56:35","2022-04-28 12:58:08",100,93,1,"15","4","1,5",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,36,2,,15,2,,,2
"R_2P5vAQzbVcPI1V7","2022-04-28 12:46:15","2022-04-28 12:58:15",100,719,1,"15","1,4","1",5,,,,,,,1,1,12.225,,,,,,,1,1,11.75,4,7,18.394,1,1,12.79,,,,3,7,14.881,1,1,11.942,1,1,8.566,,,,,,,,,,1,1,15.646,1,1,18.456,3,7,23.601,,,,,,,,,,,,,7,7,15.64,,,,7,7,20.729,3,7,16.176,,,,1,1,12.7,,,,3,7,11.627,4,7,12.092,2,7,16.334,,,,1,1,9.665,,,,1,1,14.512,,,,,,,1,7,13.895,,,,"1,3,4,6","6",2,5,4,4,71,53,"5",8,25.522,10,50.313,20,52.445,78,1,3,4,"1",8,6,6,2,2,78,1,6,1,1,4,2,3
"R_1oI0aJFDL7Vx4E7","2022-04-28 12:56:46","2022-04-28 12:58:17",100,90,1,"15","1,2,6","1,5",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,47,1,,15,16,,,3
"R_b9FAAhnnzWfstVL","2022-04-28 12:52:54","2022-04-28 12:58:31",100,337,1,"15","4","1,3,4",5,,,,,,,,,,,,,1,1,4.267,,,,,,,1,1,6.301,1,1,5.558,1,1,3.814,1,1,6.123,1,1,7.258,1,1,6.537,,,,1,1,14.472,,,,,,,1,1,4.884,2,2,9.761,,,,1,1,7.573,,,,1,1,5.479,,,,1,1,9.591,1,1,5.785,,,,,,,1,1,3.648,1,1,4.218,3,3,10.388,,,,,,,1,1,5.256,,,,,,,,,,2,2,7.3,,,,2,2,7.446,"25","2",3,3,2,2,0,0,"4,5",8,10.59,50,14.009,20,12.821,18,2,2,1,"1",1,1,1,2,2,18,2,1,1,1,,,3
"R_SSRic7q67SKzaeJ","2022-04-28 12:58:12","2022-04-28 12:58:42",100,29,1,"15","1,4","7",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,32,2,,1,1,,,1
"R_vi4BVOUjXlEt8BP","2022-04-28 12:58:05","2022-04-28 12:58:43",100,37,1,"15","2","1,3,4,8",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,33,2,1,1,1,,,1
"R_2aCxJSS2H2fcv3L","2022-04-28 12:55:38","2022-04-28 12:58:47",100,188,1,"15","2,4,5","1,3,4,5,8",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,37,1,,1,1,,2,3
"R_25YjheHqYNg4rP8","2022-04-28 12:44:08","2022-04-28 12:58:47",100,879,1,"15","1","1",5,,,,4,5,16.399,5,6,18.026,5,1,22.096,,,,,,,1,1,9.828,1,4,15.842,4,6,18.407,5,6,10.139,1,5,19.438,,,,,,,1,1,19.659,,,,,,,,,,1,1,17.623,,,,,,,5,5,21.833,,,,4,5,13.589,,,,4,6,21.187,,,,4,4,13.953,6,6,16.54,,,,4,4,11.458,,,,4,4,10.942,,,,,,,4,4,12.619,,,,,,,4,2,20.712,6,5,22.872,,,,"26,33","3,5",2,5,4,4,81,16,"4,5",8,12.781,5,81.855,20,18.174,51,2,3,2,"1",8,3,8,2,2,51,2,4,1,1,,,2
"R_CdWcVe7jyvjcj17","2022-04-28 12:48:46","2022-04-28 12:59:03",100,617,1,"15","","1",5,1,1,9.211,,,,1,1,7.286,,,,1,1,6.79,1,1,7.901,1,1,7.036,,,,,,,,,,1,1,6.641,,,,1,1,7.647,1,1,8.126,,,,,,,1,1,7.623,1,1,7.736,,,,,,,,,,1,4,7,,,,,,,1,4,7.296,,,,,,,,,,1,4,9.243,,,,1,1,6.713,1,6,7.379,1,1,6.25,,,,1,1,10.401,1,4,7.094,1,1,6.861,,,,1,1,5.4,,,,"33,42","6",2,5,5,5,88,8,"5",8,31.015,10,78.017,1,138.77,67,2,5,11,"1",8,1,6,2,2,65,2,,1,1,,,3
"R_32KIzhbQBWIMjiq","2022-04-28 12:58:04","2022-04-28 12:59:06",100,62,1,"15","6","1",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,38,2,,1,1,,,2
"R_2y2U8N7VW0iMzuK","2022-04-28 12:50:56","2022-04-28 12:59:10",100,493,1,"15","4","3,4",5,1,1,9.751,,,,7,7,10.997,7,1,11.817,,,,,,,4,4,13.148,7,6,15.306,,,,7,7,9.778,1,1,8.016,,,,1,1,8.169,,,,1,7,15.631,,,,,,,,,,1,1,16.745,,,,1,1,7.469,,,,7,1,10.944,7,4,25.489,,,,,,,,,,7,6,8.163,,,,7,7,12.85,,,,,,,1,1,10.954,,,,1,1,8.053,,,,1,4,13.878,,,,7,7,11.628,1,1,12.969,"4,25,26,34","3,5",2,6,5,4,100,0,"4,5",8,14.298,50,13.094,20,10.031,55,2,6,5,"1",8,1,4,1,2,55,2,10,1,1,10,,2
"R_RRI52UgOSQTjwWt","2022-04-28 12:49:13","2022-04-28 12:59:21",100,608,1,"15","4","1,3,4,8",5,1,1,8.116,1,1,8.067,,,,,,,1,1,6.373,1,1,8.282,,,,,,,,,,,,,1,1,10.932,1,1,6.513,1,1,7.786,1,1,11.818,1,1,15.925,1,1,6.699,,,,,,,,,,,,,1,1,8.004,,,,,,,1,1,9.138,1,1,5.01,,,,,,,1,1,6.864,,,,1,1,9.808,1,4,11.963,,,,,,,,,,1,4,16.083,,,,1,1,11.05,1,1,8.531,1,1,7.165,,,,"2,3","3,5",1,3,3,3,41,42,"4,5",8,29.049,50,41.192,20,37.501,42,2,5,6,"1",2,7,8,2,2,42,2,15,1,1,,,2
"R_dai2T3QWEfj27tv","2022-04-28 12:50:30","2022-04-28 12:59:24",100,534,1,"15","2","1",5,,,,,,,7,7,12.101,,,,,,,7,7,4.033,7,7,54.584,7,7,24.891,,,,,,,,,,,,,,,,7,7,5.653,7,7,4.726,7,7,6.052,7,7,7.869,,,,7,7,5.522,7,7,3.104,7,7,2.101,7,7,6.485,,,,7,7,9.334,,,,,,,,,,7,7,2.684,,,,7,7,8.245,7,7,3.176,7,7,4.924,7,7,3.032,,,,,,,7,7,8.755,,,,7,7,8.594,,,,,,,"4,22,50","1",1,1,1,1,100,100,"5",2,5.245,10,6.251,2,86.779,30,1,5,11,"1",8,7,11,1,1,32,1,19,1,1,8,1,1
"R_2QE5MBcxmq4xAYY","2022-04-28 12:52:58","2022-04-28 12:59:32",100,393,1,"15","1,4","4",5,,,,,,,,,,,,,1,1,5.421,,,,,,,1,1,8.135,1,1,5.27,1,1,7.559,7,7,5.727,1,1,5.7,7,7,16.217,,,,1,1,10.13,,,,,,,7,7,6.839,7,7,9.523,,,,,,,,,,1,1,6.979,,,,,,,1,1,7.187,,,,1,1,5.518,1,1,7.104,1,1,7.5,,,,,,,7,7,9.167,,,,,,,7,7,9.334,7,7,8.459,,,,1,1,6.67,7,7,5.245,"1,3,6,9,12,16,19","6",1,2,1,1,19,100,"4,5",24,36.274,50,9.7,20,17.261,19,2,2,11,"1",8,7,11,2,2,19,2,,1,1,,,4
"R_2X1EoQEn3r8w3bl","2022-04-28 12:47:52","2022-04-28 12:59:32",100,700,1,"15","2","1",5,4,6,22.068,,,,,,,,,,,,,,,,,,,,,,7,7,17.886,6,7,16.719,1,1,15.686,,,,1,2,14.94,1,1,16.849,1,4,18.046,1,1,25.68,1,1,19.401,,,,,,,1,1,17.296,,,,2,7,14.592,2,2,12.971,,,,,,,2,2,13.033,1,1,10.76,4,7,14.014,6,7,12.041,,,,,,,,,,,,,4,7,12.825,,,,,,,,,,1,2,15.137,1,1,11.651,1,1,12.827,"12,15,19,33,36,60","4",4,6,4,5,75,29,"4,5",8,14.231,50,29.163,20,39.318,61,2,5,5,"1",7,6,7,2,2,61,2,,1,1,,,3
"R_3s1Gt0YhN7zAnG5","2022-04-28 12:58:57","2022-04-28 12:59:46",100,49,1,"15","4","1",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,53,1,,2,1,,,3
"R_324RK9Sj773YjHE","2022-04-28 12:48:34","2022-04-28 12:59:49",100,674,1,"15","3","1,8",5,1,1,9.858,4,2,12.9,,,,,,,,,,7,7,10.936,7,7,14.101,,,,5,5,11.501,,,,,,,,,,7,7,9.565,7,7,8.1,3,2,8.891,,,,1,1,14.487,4,1,18.074,,,,,,,,,,,,,5,4,14.788,,,,,,,6,7,11.676,6,7,9.901,,,,7,7,32.4,1,1,15.43,,,,7,7,14.467,,,,7,7,15.152,7,7,7.275,7,7,13.717,,,,7,7,12.537,,,,,,,"2","6",3,4,3,2,63,34,"4,5",8,15.993,500,54.829,20,57.633,50,2,3,5,"1",8,7,7,2,2,50,2,10,15,2,4,4,2
"R_20Y9MLACEPedZn0","2022-04-28 12:59:47","2022-04-28 13:00:08",100,20,1,"15","3","1,3,4",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,29,2,27,2,1,3,,2
"R_vTStPCDKZPoGDMR","2022-04-28 12:53:48","2022-04-28 13:00:12",100,383,1,"15","6","1,2,4",5,,,,1,4,9.541,,,,1,6,6.189,,,,,,,,,,4,6,6.304,1,6,7.515,,,,5,6,7.414,1,1,6.962,,,,1,5,7.257,2,6,7.871,,,,1,5,7.133,,,,2,6,6.556,,,,,,,,,,1,3,10.635,,,,,,,4,6,5.432,2,6,7.864,4,6,5.898,1,6,6.428,1,6,8.801,,,,,,,4,6,8.036,5,5,8.005,,,,,,,,,,,,,4,5,18.532,3,6,7.041,"3,5,8,9,10","3",3,3,3,4,17,65,"4,5",8,17.247,250,25.654,2,53.545,38,2,5,11,"1",1,2,4,2,2,38,2,20,1,1,8,1,3
"R_2TvfT7SsAOol6RW","2022-04-28 12:56:22","2022-04-28 13:00:14",100,232,1,"15","1","1,3,4,8",5,,,,,,,,,,7,5,2.236,6,6,2.199,,,,,,,6,6,2.418,6,6,3.503,,,,5,6,2.496,,,,2,6,1.989,2,5,2.803,,,,,,,4,5,2.993,5,6,2.631,4,5,3.583,,,,,,,5,6,2.304,,,,5,6,4.536,,,,7,6,2.943,6,5,5.378,,,,,,,,,,,,,,,,6,6,2.819,1,6,3.285,5,6,2.25,1,5,3.698,7,6,2.909,,,,,,,2,6,2.652,"4,33,34","3,5",3,4,4,4,72,82,"4,5",8,10.108,50,6.977,10,26.503,21,2,2,3,"2",6,6,8,2,2,21,2,1,2,1,4,3,3
